iter	Passed	Remaining
4796	20926	7612
4797	20930	7607
4798	20934	7603
4799	20938	7598
4800	20942	7594
4801	20950	7591
4802	20954	7586
4803	20971	7587
4804	20976	7582
4805	20981	7578
4806	20987	7574
4807	20994	7571
4808	20998	7567
4809	21002	7562
4810	21007	7558
4811	21011	7554
4812	21016	7549
4813	21020	7545
4814	21028	7542
4815	21032	7537
4816	21035	7532
4817	21038	7527
4818	21042	7523
4819	21047	7519
4820	21052	7515
4821	21058	7511
4822	21062	7506
4823	21066	7502
4824	21072	7498
4825	21076	7494
4826	21080	7489
4827	21084	7485
4828	21089	7481
4829	21095	7477
4830	21099	7472
4831	21103	7468
4832	21108	7464
4833	21112	7459
4834	21116	7455
4835	21119	7450
4836	21122	7445
4837	21128	7441
4838	21132	7437
4839	21137	7433
4840	21141	7428
4841	21146	7424
4842	21150	7419
4843	21157	7416
4844	21162	7412
4845	21167	7408
4846	21170	7403
4847	21175	7399
4848	21178	7394
4849	21184	7390
4850	21188	7386
4851	21193	7381
4852	21198	7377
4853	21203	7373
4854	21209	7369
4855	21213	7365
4856	21219	7361
4857	21222	7356
4858	21226	7352
4859	21231	7348
4860	21239	7344
4861	21247	7341
4862	21265	7342
4863	21273	7339
4864	21277	7334
4865	21281	7330
4866	21286	7325
4867	21289	7321
4868	21293	7316
4869	21297	7312
4870	21300	7307
4871	21303	7302
4872	21308	7297
4873	21311	7293
4874	21315	7288
4875	21321	7285
4876	21324	7280
4877	21327	7275
4878	21331	7270
4879	21335	7266
4880	21338	7261
4881	21341	7256
4882	21346	7252
4883	21349	7247
4884	21352	7242
4885	21355	7237
4886	21359	7233
4887	21364	7229
4888	21370	7225
4889	21374	7220
4890	21377	7216
4891	21380	7211
4892	21386	7207
4893	21389	7202
4894	21394	7198
4895	21398	7193
4896	21401	7189
4897	21404	7184
4898	21407	7179
4899	21411	7175
4900	21416	7170
4901	21420	7166
4902	21424	7161
4903	21429	7157
4904	21434	7153
4905	21438	7149
4906	21442	7144
4907	21447	7140
4908	21451	7136
4909	21455	7131
4910	21460	7127
4911	21465	7123
4912	21468	7118
4913	21471	7113
4914	21474	7108
4915	21480	7104
4916	21485	7100
4917	21491	7096
4918	21496	7092
4919	21501	7088
4920	21505	7083
4921	21510	7079
4922	21515	7075
4923	21519	7071
4924	21523	7066
4925	21529	7062
4926	21534	7058
4927	21538	7054
4928	21543	7050
4929	21547	7045
4930	21552	7041
4931	21558	7037
4932	21564	7033
4933	21568	7029
4934	21572	7024
4935	21577	7020
4936	21582	7016
4937	21586	7011
4938	21591	7007
4939	21595	7003
4940	21599	6998
4941	21602	6994
4942	21606	6989
4943	21610	6984
4944	21614	6980
4945	21618	6975
4946	21622	6971
4947	21626	6966
4948	21630	6962
4949	21633	6957
4950	21637	6953
4951	21641	6948
4952	21646	6944
4953	21650	6940
4954	21654	6935
4955	21657	6930
4956	21661	6926
4957	21666	6922
4958	21669	6917
4959	21674	6913
4960	21678	6908
4961	21683	6904
4962	21688	6900
4963	21692	6895
4964	21696	6891
4965	21700	6886
4966	21704	6882
4967	21708	6877
4968	21711	6873
4969	21716	6868
4970	21720	6864
4971	21725	6860
4972	21729	6855
4973	21732	6850
4974	21736	6846
4975	21741	6842
4976	21746	6838
4977	21750	6833
4978	21753	6828
4979	21758	6824
4980	21763	6820
4981	21767	6815
4982	21770	6811
4983	21774	6806
4984	21780	6802
4985	21784	6798
4986	21788	6793
4987	21792	6789
4988	21796	6784
4989	21799	6780
4990	21804	6775
4991	21809	6771
4992	21813	6767
4993	21815	6762
4994	21820	6758
4995	21826	6754
4996	21830	6749
4997	21833	6745
4998	21837	6740
4999	21841	6736
5000	21846	6731
5001	21851	6727
5002	21856	6723
5003	21860	6718
5004	21864	6714
5005	21868	6710
5006	21873	6705
5007	21878	6701
5008	21881	6696
5009	21886	6692
5010	21892	6688
5011	21896	6684
5012	21900	6679
5013	21905	6675
5014	21910	6671
5015	21913	6666
5016	21917	6662
5017	21923	6658
5018	21928	6654
5019	21935	6650
5020	21938	6645
5021	21943	6641
5022	21947	6637
5023	21951	6632
5024	21956	6628
5025	21960	6624
5026	21964	6619
5027	21968	6615
5028	21973	6610
5029	21976	6606
5030	21981	6601
5031	21986	6597
5032	21989	6593
5033	21994	6588
5034	21997	6584
5035	22002	6579
5036	22006	6575
5037	22010	6570
5038	22014	6566
5039	22019	6562
5040	22024	6557
5041	22027	6553
5042	22031	6548
5043	22036	6544
5044	22040	6540
5045	22044	6535
5046	22049	6531
5047	22054	6527
5048	22057	6522
5049	22061	6517
5050	22066	6513
5051	22071	6509
5052	22075	6505
5053	22080	6500
5054	22086	6496
5055	22090	6492
5056	22094	6488
5057	22099	6483
5058	22103	6479
5059	22107	6475
5060	22112	6470
5061	22117	6466
5062	22122	6462
5063	22127	6458
5064	22131	6453
5065	22135	6449
5066	22139	6444
5067	22143	6440
5068	22152	6437
5069	22156	6432
5070	22160	6428
5071	22165	6424
5072	22169	6419
5073	22174	6415
5074	22178	6410
5075	22182	6406
5076	22186	6401
5077	22189	6397
5078	22193	6392
5079	22201	6389
5080	22205	6385
5081	22209	6380
5082	22216	6377
5083	22220	6372
5084	22224	6368
5085	22231	6364
5086	22235	6359
5087	22240	6355
5088	22245	6351
5089	22249	6347
5090	22253	6342
5091	22257	6338
5092	22265	6334
5093	22269	6330
5094	22273	6325
5095	22280	6322
5096	22285	6317
5097	22289	6313
5098	22296	6309
5099	22301	6305
5100	22304	6300
5101	22308	6296
5102	22317	6293
5103	22320	6288
5104	22326	6284
5105	22330	6280
5106	22335	6275
5107	22339	6271
5108	22344	6267
5109	22349	6263
5110	22354	6258
5111	22360	6254
5112	22365	6250
5113	22370	6246
5114	22375	6242
5115	22381	6238
5116	22385	6233
5117	22392	6230
5118	22396	6225
5119	22400	6221
5120	22403	6216
5121	22408	6212
5122	22412	6208
5123	22416	6203
5124	22422	6199
5125	22426	6194
5126	22431	6190
5127	22434	6186
5128	22438	6181
5129	22443	6177
5130	22446	6172
5131	22451	6168
5132	22455	6164
5133	22460	6159
5134	22464	6155
5135	22467	6150
5136	22471	6146
5137	22476	6141
5138	22480	6137
5139	22485	6133
5140	22490	6129
5141	22494	6124
5142	22499	6120
5143	22502	6115
5144	22507	6111
5145	22511	6106
5146	22516	6102
5147	22520	6098
5148	22523	6093
5149	22527	6088
5150	22529	6084
5151	22533	6079
5152	22538	6075
5153	22543	6071
5154	22547	6066
5155	22551	6062
5156	22554	6057
5157	22557	6052
5158	22562	6048
5159	22566	6044
5160	22571	6039
5161	22575	6035
5162	22579	6030
5163	22582	6026
5164	22587	6021
5165	22591	6017
5166	22595	6012
5167	22599	6008
5168	22603	6004
5169	22606	5999
5170	22610	5994
5171	22616	5990
5172	22620	5986
5173	22624	5982
5174	22628	5977
5175	22632	5973
5176	22637	5968
5177	22641	5964
5178	22645	5959
5179	22649	5955
5180	22653	5950
5181	22656	5946
5182	22659	5941
5183	22663	5936
5184	22669	5933
5185	22674	5928
5186	22678	5924
5187	22682	5919
5188	22687	5915
5189	22691	5911
5190	22697	5907
5191	22703	5903
5192	22708	5898
5193	22711	5894
5194	22718	5890
5195	22724	5886
5196	22735	5883
5197	22742	5880
5198	22747	5876
5199	22771	5876
5200	22778	5872
5201	22784	5869
5202	22789	5865
5203	22793	5860
5204	22797	5856
5205	22802	5851
5206	22806	5847
5207	22809	5842
5208	22815	5838
5209	22819	5834
5210	22823	5829
5211	22827	5825
5212	22831	5820
5213	22835	5816
5214	22841	5812
5215	22845	5807
5216	22849	5803
5217	22853	5798
5218	22857	5794
5219	22861	5789
5220	22865	5785
5221	22869	5780
5222	22873	5776
5223	22878	5772
5224	22882	5767
5225	22885	5763
5226	22890	5758
5227	22896	5754
5228	22901	5750
5229	22905	5746
5230	22911	5742
5231	22915	5737
5232	22920	5733
5233	22923	5728
5234	22929	5724
5235	22933	5720
5236	22937	5715
5237	22941	5711
5238	22946	5707
5239	22950	5702
5240	22955	5698
5241	22959	5693
5242	22963	5689
5243	22968	5685
5244	22972	5680
5245	22978	5676
5246	22982	5672
5247	22987	5667
5248	22993	5663
5249	22996	5659
5250	23001	5655
5251	23006	5650
5252	23011	5646
5253	23015	5642
5254	23018	5637
5255	23023	5633
5256	23027	5628
5257	23033	5624
5258	23036	5620
5259	23042	5616
5260	23047	5611
5261	23051	5607
5262	23055	5602
5263	23059	5598
5264	23063	5593
5265	23067	5589
5266	23070	5584
5267	23075	5580
5268	23079	5576
5269	23083	5571
5270	23087	5567
5271	23091	5562
5272	23095	5558
5273	23100	5553
5274	23103	5549
5275	23108	5545
5276	23112	5540
5277	23116	5536
5278	23120	5531
5279	23125	5527
5280	23130	5522
5281	23135	5518
5282	23140	5514
5283	23145	5510
5284	23150	5506
5285	23154	5501
5286	23158	5497
5287	23164	5493
5288	23168	5488
5289	23172	5484
5290	23176	5479
5291	23180	5475
5292	23184	5470
5293	23189	5466
5294	23193	5462
5295	23198	5458
5296	23202	5453
5297	23209	5449
5298	23213	5445
5299	23217	5440
5300	23224	5436
5301	23229	5432
5302	23233	5428
5303	23237	5423
5304	23242	5419
5305	23246	5415
5306	23250	5410
5307	23255	5406
5308	23259	5401
5309	23264	5397
5310	23269	5393
5311	23273	5388
5312	23277	5384
5313	23281	5380
5314	23285	5375
5315	23290	5371
5316	23293	5366
5317	23297	5362
5318	23301	5357
5319	23306	5353
5320	23310	5348
5321	23313	5344
5322	23316	5339
5323	23320	5335
5324	23324	5330
5325	23328	5326
5326	23332	5321
5327	23337	5317
5328	23341	5313
5329	23345	5308
5330	23351	5304
5331	23354	5299
5332	23358	5295
5333	23362	5290
5334	23366	5286
5335	23371	5282
5336	23376	5277
5337	23381	5273
5338	23387	5269
5339	23393	5265
5340	23399	5261
5341	23405	5257
5342	23411	5253
5343	23418	5249
5344	23424	5245
5345	23429	5241
5346	23435	5237
5347	23440	5233
5348	23445	5229
5349	23450	5224
5350	23456	5220
5351	23466	5217
5352	23471	5213
5353	23478	5209
5354	23486	5206
5355	23493	5202
5356	23498	5197
5357	23503	5193
5358	23510	5190
5359	23518	5186
5360	23526	5182
5361	23539	5180
5362	23561	5179
5363	23594	5181
5364	23598	5177
5365	23602	5172
5366	23605	5168
5367	23608	5163
5368	23612	5158
5369	23616	5154
5370	23619	5149
5371	23622	5144
5372	23626	5140
5373	23630	5135
5374	23633	5131
5375	23636	5126
5376	23640	5122
5377	23645	5117
5378	23649	5113
5379	23652	5108
5380	23657	5104
5381	23661	5099
5382	23664	5095
5383	23667	5090
5384	23671	5086
5385	23676	5081
5386	23679	5077
5387	23682	5072
5388	23686	5067
5389	23690	5063
5390	23696	5059
5391	23700	5054
5392	23704	5050
5393	23708	5045
5394	23712	5041
5395	23715	5036
5396	23720	5032
5397	23725	5028
5398	23728	5023
5399	23732	5018
5400	23737	5014
5401	23741	5010
5402	23745	5005
5403	23749	5001
5404	23752	4996
5405	23756	4992
5406	23761	4987
5407	23764	4983
5408	23768	4978
5409	23772	4974
5410	23776	4969
5411	23780	4965
5412	23784	4960
5413	23788	4956
5414	23792	4951
5415	23795	4947
5416	23799	4942
5417	23803	4938
5418	23806	4933
5419	23810	4929
5420	23814	4924
5421	23819	4920
5422	23822	4915
5423	23826	4911
5424	23830	4906
5425	23835	4902
5426	23839	4897
5427	23843	4893
5428	23848	4889
5429	23852	4884
5430	23856	4880
5431	23860	4875
5432	23864	4871
5433	23868	4866
5434	23872	4862
5435	23875	4857
5436	23878	4853
5437	23881	4848
5438	23885	4843
5439	23889	4839
5440	23893	4834
5441	23897	4830
5442	23902	4826
5443	23907	4821
5444	23911	4817
5445	23915	4812
5446	23919	4808
5447	23923	4804
5448	23926	4799
5449	23931	4794
5450	23935	4790
5451	23940	4786
5452	23946	4782
5453	23950	4777
5454	23953	4773
5455	23957	4768
5456	23962	4764
5457	23965	4759
5458	23969	4755
5459	23974	4751
5460	23979	4746
5461	23986	4742
5462	23990	4738
5463	23994	4733
5464	23998	4729
5465	24003	4725
5466	24008	4720
5467	24012	4716
5468	24015	4711
5469	24019	4707
5470	24024	4702
5471	24027	4698
5472	24032	4694
5473	24035	4689
5474	24039	4685
5475	24043	4680
5476	24047	4676
5477	24052	4671
5478	24056	4667
5479	24059	4662
5480	24063	4658
5481	24070	4654
5482	24073	4649
5483	24077	4645
5484	24082	4640
5485	24087	4636
5486	24090	4631
5487	24095	4627
5488	24099	4623
5489	24105	4619
5490	24109	4614
5491	24120	4611
5492	24126	4607
5493	24131	4603
5494	24135	4598
5495	24139	4594
5496	24143	4589
5497	24147	4585
5498	24152	4581
5499	24157	4576
5500	24161	4572
5501	24165	4567
5502	24170	4563
5503	24174	4559
5504	24179	4554
5505	24184	4550
5506	24189	4546
5507	24193	4541
5508	24197	4537
5509	24202	4532
5510	24205	4528
5511	24209	4523
5512	24213	4519
5513	24217	4514
5514	24221	4510
5515	24225	4506
5516	24229	4501
5517	24233	4497
5518	24238	4492
5519	24242	4488
5520	24247	4484
5521	24251	4479
5522	24255	4475
5523	24258	4470
5524	24262	4466
5525	24266	4461
5526	24271	4457
5527	24274	4452
5528	24277	4448
5529	24281	4443
5530	24286	4439
5531	24290	4434
5532	24294	4430
5533	24299	4426
5534	24303	4421
5535	24308	4417
5536	24313	4413
5537	24317	4408
5538	24321	4404
5539	24325	4399
5540	24328	4395
5541	24332	4390
5542	24335	4385
5543	24340	4381
5544	24345	4377
5545	24350	4373
5546	24354	4368
5547	24358	4364
5548	24363	4359
5549	24368	4355
5550	24374	4351
5551	24379	4347
5552	24383	4342
5553	24388	4338
5554	24391	4333
5555	24395	4329
5556	24400	4325
5557	24405	4320
5558	24408	4316
5559	24414	4312
5560	24418	4307
5561	24422	4303
5562	24427	4298
5563	24432	4294
5564	24435	4289
5565	24440	4285
5566	24443	4281
5567	24446	4276
5568	24449	4271
5569	24452	4267
5570	24458	4262
5571	24464	4258
5572	24468	4254
5573	24471	4249
5574	24476	4245
5575	24480	4241
5576	24484	4236
5577	24488	4232
5578	24491	4227
5579	24495	4223
5580	24500	4218
5581	24504	4214
5582	24510	4210
5583	24514	4205
5584	24518	4201
5585	24523	4197
5586	24528	4192
5587	24533	4188
5588	24538	4184
5589	24542	4179
5590	24545	4175
5591	24548	4170
5592	24553	4166
5593	24558	4161
5594	24564	4157
5595	24570	4153
5596	24574	4149
5597	24578	4144
5598	24582	4140
5599	24586	4135
5600	24592	4131
5601	24595	4127
5602	24599	4122
5603	24603	4118
5604	24607	4113
5605	24613	4109
5606	24619	4105
5607	24623	4100
5608	24626	4096
5609	24630	4091
5610	24634	4087
5611	24638	4082
5612	24641	4078
5613	24644	4073
5614	24649	4069
5615	24653	4065
5616	24658	4060
5617	24662	4056
5618	24665	4051
5619	24669	4047
5620	24673	4042
5621	24677	4038
5622	24680	4033
5623	24683	4029
5624	24688	4024
5625	24693	4020
5626	24697	4016
5627	24702	4011
5628	24707	4007
5629	24710	4002
5630	24715	3998
5631	24720	3994
5632	24726	3990
5633	24730	3985
5634	24734	3981
5635	24740	3977
5636	24743	3972
5637	24747	3968
5638	24752	3963
5639	24764	3960
5640	24767	3955
5641	24771	3951
5642	24774	3946
5643	24777	3942
5644	24781	3937
5645	24784	3933
5646	24787	3928
5647	24790	3924
5648	24794	3919
5649	24798	3915
5650	24803	3910
5651	24806	3906
5652	24810	3901
5653	24814	3897
5654	24819	3892
5655	24824	3888
5656	24829	3884
5657	24832	3879
5658	24836	3875
5659	24840	3870
5660	24844	3866
5661	24848	3862
5662	24853	3857
5663	24857	3853
5664	24861	3848
5665	24866	3844
5666	24871	3840
5667	24875	3835
5668	24879	3831
5669	24883	3826
5670	24887	3822
5671	24891	3818
5672	24896	3813
5673	24900	3809
5674	24904	3804
5675	24908	3800
5676	24911	3795
5677	24917	3791
5678	24922	3787
5679	24926	3782
5680	24936	3779
5681	24941	3775
5682	24946	3770
5683	24955	3767
5684	24963	3763
5685	24968	3758
5686	24972	3754
5687	24976	3749
5688	24981	3745
5689	24985	3741
5690	24990	3736
5691	24994	3732
5692	24999	3728
5693	25003	3723
5694	25006	3719
5695	25011	3714
5696	25016	3710
5697	25020	3706
5698	25025	3701
5699	25029	3697
5700	25033	3692
5701	25037	3688
5702	25042	3684
5703	25046	3679
5704	25051	3675
5705	25055	3670
5706	25059	3666
5707	25063	3662
5708	25067	3657
5709	25070	3653
5710	25073	3648
5711	25076	3643
5712	25080	3639
5713	25084	3634
5714	25088	3630
5715	25094	3626
5716	25100	3622
5717	25107	3618
5718	25112	3613
5719	25118	3609
5720	25123	3605
5721	25129	3601
5722	25135	3596
5723	25139	3592
5724	25147	3588
5725	25152	3584
5726	25156	3579
5727	25160	3575
5728	25165	3571
5729	25170	3566
5730	25174	3562
5731	25177	3557
5732	25183	3553
5733	25187	3549
5734	25190	3544
5735	25195	3540
5736	25200	3536
5737	25204	3531
5738	25208	3527
5739	25212	3522
5740	25216	3518
5741	25220	3513
5742	25224	3509
5743	25228	3504
5744	25232	3500
5745	25237	3496
5746	25240	3491
5747	25243	3487
5748	25248	3482
5749	25252	3478
5750	25257	3473
5751	25261	3469
5752	25266	3465
5753	25271	3460
5754	25275	3456
5755	25280	3452
5756	25284	3447
5757	25288	3443
5758	25291	3438
5759	25296	3434
5760	25301	3430
5761	25304	3425
5762	25311	3421
5763	25316	3417
5764	25322	3412
5765	25327	3408
5766	25332	3404
5767	25336	3399
5768	25339	3395
5769	25344	3391
5770	25349	3386
5771	25353	3382
5772	25358	3377
5773	25362	3373
5774	25365	3368
5775	25369	3364
5776	25373	3359
5777	25376	3355
5778	25380	3351
5779	25384	3346
5780	25387	3341
5781	25390	3337
5782	25394	3332
5783	25398	3328
5784	25402	3324
5785	25405	3319
5786	25410	3315
5787	25415	3310
5788	25418	3306
5789	25421	3301
5790	25424	3297
5791	25428	3292
5792	25431	3288
5793	25434	3283
5794	25437	3279
5795	25442	3274
5796	25447	3270
5797	25450	3265
5798	25455	3261
5799	25459	3257
5800	25463	3252
5801	25468	3248
5802	25471	3243
5803	25475	3239
5804	25479	3234
5805	25485	3230
5806	25488	3226
5807	25493	3221
5808	25497	3217
5809	25501	3212
5810	25505	3208
5811	25509	3204
5812	25513	3199
5813	25516	3195
5814	25519	3190
5815	25524	3186
5816	25528	3181
5817	25531	3177
5818	25534	3172
5819	25538	3168
5820	25543	3163
5821	25546	3159
5822	25550	3154
5823	25554	3150
5824	25559	3146
5825	25563	3141
5826	25568	3137
5827	25573	3133
5828	25576	3128
5829	25579	3123
5830	25583	3119
5831	25586	3114
5832	25590	3110
5833	25594	3106
5834	25598	3101
5835	25602	3097
5836	25606	3092
5837	25610	3088
5838	25614	3083
5839	25618	3079
5840	25621	3074
5841	25625	3070
5842	25628	3065
5843	25632	3061
5844	25636	3057
5845	25640	3052
5846	25645	3048
5847	25649	3043
5848	25653	3039
5849	25657	3035
5850	25660	3030
5851	25664	3026
5852	25668	3021
5853	25673	3017
5854	25677	3012
5855	25681	3008
5856	25686	3004
5857	25691	2999
5858	25694	2995
5859	25698	2990
5860	25702	2986
5861	25706	2982
5862	25712	2977
5863	25715	2973
5864	25719	2968
5865	25722	2964
5866	25726	2959
5867	25730	2955
5868	25734	2951
5869	25739	2946
5870	25743	2942
5871	25746	2937
5872	25749	2933
5873	25753	2928
5874	25757	2924
5875	25761	2919
5876	25763	2915
5877	25768	2910
5878	25771	2906
5879	25776	2901
5880	25779	2897
5881	25783	2893
5882	25786	2888
5883	25790	2884
5884	25793	2879
5885	25798	2875
5886	25802	2870
5887	25805	2866
5888	25809	2861
5889	25812	2857
5890	25816	2852
5891	25821	2848
5892	25824	2844
5893	25828	2839
5894	25831	2835
5895	25834	2830
5896	25837	2826
5897	25840	2821
5898	25843	2817
5899	25847	2812
5900	25852	2808
5901	25856	2803
5902	25860	2799
5903	25864	2794
5904	25869	2790
5905	25872	2786
5906	25877	2781
5907	25881	2777
5908	25884	2772
5909	25891	2768
5910	25895	2764
5911	25898	2759
5912	25902	2755
5913	25906	2751
5914	25910	2746
5915	25913	2742
5916	25917	2737
5917	25920	2733
5918	25923	2728
5919	25928	2724
5920	25931	2719
5921	25934	2715
5922	25937	2710
5923	25941	2706
5924	25946	2701
5925	25949	2697
5926	25952	2692
5927	25955	2688
5928	25959	2683
5929	25963	2679
5930	25967	2675
5931	25970	2670
5932	25973	2666
5933	25976	2661
5934	25980	2657
5935	25983	2652
5936	25986	2648
5937	25989	2643
5938	25993	2639
5939	25996	2634
5940	25999	2630
5941	26003	2625
5942	26007	2621
5943	26011	2616
5944	26014	2612
5945	26017	2607
5946	26021	2603
5947	26025	2599
5948	26029	2594
5949	26032	2590
5950	26036	2585
5951	26040	2581
5952	26044	2576
5953	26048	2572
5954	26051	2567
5955	26055	2563
5956	26059	2559
5957	26063	2554
5958	26066	2550
5959	26070	2545
5960	26074	2541
5961	26078	2537
5962	26084	2532
5963	26088	2528
5964	26092	2523
5965	26096	2519
5966	26099	2515
5967	26104	2510
5968	26109	2506
5969	26113	2501
5970	26116	2497
5971	26120	2493
5972	26124	2488
5973	26128	2484
5974	26131	2479
5975	26136	2475
5976	26139	2470
5977	26143	2466
5978	26146	2462
5979	26149	2457
5980	26152	2453
5981	26156	2448
5982	26159	2444
5983	26163	2439
5984	26166	2435
5985	26170	2430
5986	26173	2426
5987	26177	2421
5988	26181	2417
5989	26184	2413
5990	26187	2408
5991	26191	2404
5992	26195	2399
5993	26198	2395
5994	26202	2390
5995	26206	2386
5996	26210	2381
5997	26213	2377
5998	26217	2373
5999	26220	2368
6000	26224	2364
6001	26227	2359
6002	26230	2355
6003	26234	2350
6004	26237	2346
6005	26241	2341
6006	26246	2337
6007	26249	2333
6008	26253	2328
6009	26257	2324
6010	26261	2319
6011	26264	2315
6012	26268	2310
6013	26272	2306
6014	26275	2302
6015	26279	2297
6016	26286	2293
6017	26290	2289
6018	26293	2284
6019	26297	2280
6020	26301	2275
6021	26305	2271
6022	26309	2267
6023	26313	2262
6024	26317	2258
6025	26323	2254
6026	26327	2249
6027	26331	2245
6028	26335	2240
6029	26339	2236
6030	26342	2231
6031	26345	2227
6032	26348	2222
6033	26351	2218
6034	26354	2214
6035	26358	2209
6036	26362	2205
6037	26367	2200
6038	26370	2196
6039	26373	2191
6040	26378	2187
6041	26381	2183
6042	26385	2178
6043	26390	2174
6044	26393	2170
6045	26396	2165
6046	26399	2161
6047	26403	2156
6048	26406	2152
6049	26410	2147
6050	26413	2143
6051	26418	2138
6052	26422	2134
6053	26426	2130
6054	26430	2125
6055	26434	2121
6056	26438	2117
6057	26441	2112
6058	26444	2108
6059	26450	2103
6060	26453	2099
6061	26457	2094
6062	26461	2090
6063	26469	2086
6064	26474	2082
6065	26479	2077
6066	26482	2073
6067	26487	2069
6068	26492	2064
6069	26495	2060
6070	26498	2055
6071	26502	2051
6072	26505	2046
6073	26509	2042
6074	26513	2038
6075	26518	2033
6076	26520	2029
6077	26525	2024
6078	26530	2020
6079	26534	2016
6080	26537	2011
6081	26543	2007
6082	26546	2003
6083	26549	1998
6084	26552	1994
6085	26556	1989
6086	26559	1985
6087	26562	1980
6088	26567	1976
6089	26570	1972
6090	26573	1967
6091	26576	1963
6092	26579	1958
6093	26583	1954
6094	26587	1949
6095	26590	1945
6096	26594	1941
6097	26598	1936
6098	26602	1932
6099	26605	1927
6100	26609	1923
6101	26614	1919
6102	26616	1914
6103	26620	1910
6104	26623	1905
6105	26626	1901
6106	26630	1896
6107	26636	1892
6108	26640	1888
6109	26643	1883
6110	26647	1879
6111	26651	1875
6112	26654	1870
6113	26658	1866
6114	26663	1861
6115	26668	1857
6116	26671	1853
6117	26675	1848
6118	26680	1844
6119	26685	1840
6120	26692	1835
6121	26696	1831
6122	26699	1827
6123	26702	1822
6124	26706	1818
6125	26710	1813
6126	26715	1809
6127	26719	1805
6128	26722	1800
6129	26727	1796
6130	26731	1791
6131	26734	1787
6132	26737	1783
6133	26742	1778
6134	26746	1774
6135	26749	1769
6136	26754	1765
6137	26758	1761
6138	26762	1756
6139	26765	1752
6140	26769	1748
6141	26773	1743
6142	26778	1739
6143	26783	1734
6144	26787	1730
6145	26791	1726
6146	26793	1721
6147	26797	1717
6148	26801	1712
6149	26808	1708
6150	26812	1704
6151	26816	1699
6152	26820	1695
6153	26823	1691
6154	26826	1686
6155	26830	1682
6156	26833	1677
6157	26837	1673
6158	26841	1669
6159	26845	1664
6160	26848	1660
6161	26853	1655
6162	26857	1651
6163	26861	1647
6164	26864	1642
6165	26868	1638
6166	26873	1634
6167	26878	1629
6168	26881	1625
6169	26884	1620
6170	26888	1616
6171	26892	1612
6172	26897	1607
6173	26900	1603
6174	26902	1598
6175	26907	1594
6176	26911	1590
6177	26915	1585
6178	26920	1581
6179	26923	1577
6180	26927	1572
6181	26931	1568
6182	26935	1563
6183	26938	1559
6184	26942	1555
6185	26946	1550
6186	26950	1546
6187	26954	1541
6188	26958	1537
6189	26962	1533
6190	26966	1528
6191	26970	1524
6192	26973	1520
6193	26976	1515
6194	26982	1511
6195	26984	1506
6196	26988	1502
6197	26992	1498
6198	26995	1493
6199	26999	1489
6200	27002	1484
6201	27005	1480
6202	27009	1476
6203	27012	1471
6204	27015	1467
6205	27018	1462
6206	27023	1458
6207	27026	1454
6208	27029	1449
6209	27032	1445
6210	27035	1440
6211	27039	1436
6212	27043	1432
6213	27047	1427
6214	27052	1423
6215	27057	1419
6216	27060	1414
6217	27063	1410
6218	27066	1405
6219	27070	1401
6220	27073	1396
6221	27078	1392
6222	27082	1388
6223	27086	1383
6224	27089	1379
6225	27092	1375
6226	27097	1370
6227	27102	1366
6228	27107	1362
6229	27113	1357
6230	27127	1353
6231	27133	1349
6232	27138	1345
6233	27145	1341
6234	27151	1336
6235	27158	1332
6236	27161	1328
6237	27165	1323
6238	27169	1319
6239	27172	1315
6240	27176	1310
6241	27180	1306
6242	27185	1302
6243	27189	1297
6244	27192	1293
6245	27194	1288
6246	27197	1284
6247	27201	1279
6248	27203	1275
6249	27209	1271
6250	27214	1266
6251	27222	1262
6252	27225	1258
6253	27228	1253
6254	27232	1249
6255	27237	1245
6256	27239	1240
6257	27242	1236
6258	27245	1231
6259	27248	1227
6260	27254	1223
6261	27256	1218
6262	27263	1214
6263	27268	1210
6264	27271	1205
6265	27276	1201
6266	27281	1197
6267	27283	1192
6268	27288	1188
6269	27292	1183
6270	27300	1179
6271	27305	1175
6272	27309	1171
6273	27313	1166
6274	27317	1162
6275	27322	1158
6276	27325	1153
6277	27330	1149
6278	27334	1144
6279	27338	1140
6280	27341	1136
6281	27344	1131
6282	27347	1127
6283	27351	1122
6284	27354	1118
6285	27358	1114
6286	27362	1109
6287	27366	1105
6288	27369	1101
6289	27371	1096
6290	27374	1092
6291	27377	1087
6292	27380	1083
6293	27383	1078
6294	27386	1074
6295	27390	1070
6296	27394	1065
6297	27397	1061
6298	27400	1057
6299	27404	1052
6300	27407	1048
6301	27410	1043
6302	27414	1039
6303	27418	1035
6304	27422	1030
6305	27426	1026
6306	27431	1022
6307	27435	1017
6308	27438	1013
6309	27441	1008
6310	27445	1004
6311	27448	1000
6312	27452	995
6313	27456	991
6314	27459	987
6315	27463	982
6316	27468	978
6317	27471	973
6318	27476	969
6319	27480	965
6320	27483	960
6321	27487	956
6322	27491	952
6323	27495	947
6324	27499	943
6325	27503	939
6326	27506	934
6327	27511	930
6328	27514	926
6329	27519	921
6330	27522	917
6331	27526	912
6332	27530	908
6333	27534	904
6334	27538	899
6335	27542	895
6336	27546	891
6337	27550	886
6338	27553	882
6339	27560	878
6340	27564	873
6341	27568	869
6342	27572	865
6343	27576	860
6344	27579	856
6345	27583	851
6346	27587	847
6347	27592	843
6348	27595	838
6349	27599	834
6350	27603	830
6351	27609	825
6352	27613	821
6353	27617	817
6354	27621	812
